feature_id,symbol,source
"RPS15AP29","RPS15AP29","rownames_case_insensitive_RPS_RPL"
"RPL23AP32","RPL23AP32","rownames_case_insensitive_RPS_RPL"
"RPL21P112","RPL21P112","rownames_case_insensitive_RPS_RPL"
"RPL35P1","RPL35P1","rownames_case_insensitive_RPS_RPL"
"RPL10P4","RPL10P4","rownames_case_insensitive_RPS_RPL"
"RPL9P7","RPL9P7","rownames_case_insensitive_RPS_RPL"
"RPS2P35","RPS2P35","rownames_case_insensitive_RPS_RPL"
"RPL5P22","RPL5P22","rownames_case_insensitive_RPS_RPL"
"RPS20P22","RPS20P22","rownames_case_insensitive_RPS_RPL"
"RPSAP4","RPSAP4","rownames_case_insensitive_RPS_RPL"
"RPL21P10","RPL21P10","rownames_case_insensitive_RPS_RPL"
"RPL19P13","RPL19P13","rownames_case_insensitive_RPS_RPL"
"RPL21P71","RPL21P71","rownames_case_insensitive_RPS_RPL"
"RPS27P23","RPS27P23","rownames_case_insensitive_RPS_RPL"
"RPL7P38","RPL7P38","rownames_case_insensitive_RPS_RPL"
"RPL32P34","RPL32P34","rownames_case_insensitive_RPS_RPL"
"RPS23P7","RPS23P7","rownames_case_insensitive_RPS_RPL"
"RPS14P8","RPS14P8","rownames_case_insensitive_RPS_RPL"
"RPL21P39","RPL21P39","rownames_case_insensitive_RPS_RPL"
"RPS4XP22","RPS4XP22","rownames_case_insensitive_RPS_RPL"
"RPL35AP19","RPL35AP19","rownames_case_insensitive_RPS_RPL"
"RPS10P16","RPS10P16","rownames_case_insensitive_RPS_RPL"
"RPL7P24","RPL7P24","rownames_case_insensitive_RPS_RPL"
"RPL21P42","RPL21P42","rownames_case_insensitive_RPS_RPL"
"RPS3AP22","RPS3AP22","rownames_case_insensitive_RPS_RPL"
"RPSAP12","RPSAP12","rownames_case_insensitive_RPS_RPL"
"RPL23AP75","RPL23AP75","rownames_case_insensitive_RPS_RPL"
"RPL13P5","RPL13P5","rownames_case_insensitive_RPS_RPL"
"RPS4XP13","RPS4XP13","rownames_case_insensitive_RPS_RPL"
"RPL5P23","RPL5P23","rownames_case_insensitive_RPS_RPL"
"RPS19P3","RPS19P3","rownames_case_insensitive_RPS_RPL"
"RPL34P18","RPL34P18","rownames_case_insensitive_RPS_RPL"
"RPL7AP10","RPL7AP10","rownames_case_insensitive_RPS_RPL"
"RPL3P9","RPL3P9","rownames_case_insensitive_RPS_RPL"
"RPSAP48","RPSAP48","rownames_case_insensitive_RPS_RPL"
"RPS6P25","RPS6P25","rownames_case_insensitive_RPS_RPL"
"RPL7P15","RPL7P15","rownames_case_insensitive_RPS_RPL"
"RPS27P21","RPS27P21","rownames_case_insensitive_RPS_RPL"
"RPL36AP21","RPL36AP21","rownames_case_insensitive_RPS_RPL"
"RPL4P1","RPL4P1","rownames_case_insensitive_RPS_RPL"
"RPL23AP64","RPL23AP64","rownames_case_insensitive_RPS_RPL"
"RPL5P1","RPL5P1","rownames_case_insensitive_RPS_RPL"
"RPL29P14","RPL29P14","rownames_case_insensitive_RPS_RPL"
"RPL7P41","RPL7P41","rownames_case_insensitive_RPS_RPL"
"RPL34P33","RPL34P33","rownames_case_insensitive_RPS_RPL"
"RPL37P6","RPL37P6","rownames_case_insensitive_RPS_RPL"
"RPL7P19","RPL7P19","rownames_case_insensitive_RPS_RPL"
"RPL39P38","RPL39P38","rownames_case_insensitive_RPS_RPL"
"RPL17P37","RPL17P37","rownames_case_insensitive_RPS_RPL"
"RPL19P11","RPL19P11","rownames_case_insensitive_RPS_RPL"
"RPL7AP30","RPL7AP30","rownames_case_insensitive_RPS_RPL"
"RPL14P3","RPL14P3","rownames_case_insensitive_RPS_RPL"
"RPL35AP28","RPL35AP28","rownames_case_insensitive_RPS_RPL"
"RPL10P7","RPL10P7","rownames_case_insensitive_RPS_RPL"
"RPS4XP19","RPS4XP19","rownames_case_insensitive_RPS_RPL"
"RPS3AP49","RPS3AP49","rownames_case_insensitive_RPS_RPL"
"RPL7AP6","RPL7AP6","rownames_case_insensitive_RPS_RPL"
"RPL9P32","RPL9P32","rownames_case_insensitive_RPS_RPL"
"RPL5P29","RPL5P29","rownames_case_insensitive_RPS_RPL"
"RPL5P3","RPL5P3","rownames_case_insensitive_RPS_RPL"
"RPL36AP51","RPL36AP51","rownames_case_insensitive_RPS_RPL"
"RPL12P32","RPL12P32","rownames_case_insensitive_RPS_RPL"
"RPL7AP11","RPL7AP11","rownames_case_insensitive_RPS_RPL"
"RPL21P11","RPL21P11","rownames_case_insensitive_RPS_RPL"
"RPS24P16","RPS24P16","rownames_case_insensitive_RPS_RPL"
"RPS29P11","RPS29P11","rownames_case_insensitive_RPS_RPL"
"RPL22P13","RPL22P13","rownames_case_insensitive_RPS_RPL"
"RPL12P21","RPL12P21","rownames_case_insensitive_RPS_RPL"
"RPS27AP1","RPS27AP1","rownames_case_insensitive_RPS_RPL"
"RPL5P12","RPL5P12","rownames_case_insensitive_RPS_RPL"
"RPS27AP9","RPS27AP9","rownames_case_insensitive_RPS_RPL"
"RPL21P13","RPL21P13","rownames_case_insensitive_RPS_RPL"
"RPL5P11","RPL5P11","rownames_case_insensitive_RPS_RPL"
"RPL7P16","RPL7P16","rownames_case_insensitive_RPS_RPL"
"RPSAP3","RPSAP3","rownames_case_insensitive_RPS_RPL"
"RPL12P35","RPL12P35","rownames_case_insensitive_RPS_RPL"
"RPL3P10","RPL3P10","rownames_case_insensitive_RPS_RPL"
"RPS3P7","RPS3P7","rownames_case_insensitive_RPS_RPL"
"RPSAP36","RPSAP36","rownames_case_insensitive_RPS_RPL"
"RPL30P14","RPL30P14","rownames_case_insensitive_RPS_RPL"
"RPL23AP55","RPL23AP55","rownames_case_insensitive_RPS_RPL"
"RPL31P61","RPL31P61","rownames_case_insensitive_RPS_RPL"
"RPS29P19","RPS29P19","rownames_case_insensitive_RPS_RPL"
"RPL3P3","RPL3P3","rownames_case_insensitive_RPS_RPL"
"RPL5P30","RPL5P30","rownames_case_insensitive_RPS_RPL"
"RPS18P13","RPS18P13","rownames_case_insensitive_RPS_RPL"
"RPL7P51","RPL7P51","rownames_case_insensitive_RPS_RPL"
"RPS23P1","RPS23P1","rownames_case_insensitive_RPS_RPL"
"RPS4XP14","RPS4XP14","rownames_case_insensitive_RPS_RPL"
"RPL37P23","RPL37P23","rownames_case_insensitive_RPS_RPL"
"RPL35AP15","RPL35AP15","rownames_case_insensitive_RPS_RPL"
"RPL7P18","RPL7P18","rownames_case_insensitive_RPS_RPL"
"RPL12P6","RPL12P6","rownames_case_insensitive_RPS_RPL"
"RPL5P17","RPL5P17","rownames_case_insensitive_RPS_RPL"
"RPL5P14","RPL5P14","rownames_case_insensitive_RPS_RPL"
"RPL23AP65","RPL23AP65","rownames_case_insensitive_RPS_RPL"
"RPS27P27","RPS27P27","rownames_case_insensitive_RPS_RPL"
"RPS18P6","RPS18P6","rownames_case_insensitive_RPS_RPL"
"RPL5P24","RPL5P24","rownames_case_insensitive_RPS_RPL"
"RPS4XP6","RPS4XP6","rownames_case_insensitive_RPS_RPL"
"RPS4XP17","RPS4XP17","rownames_case_insensitive_RPS_RPL"
"RPS12P20","RPS12P20","rownames_case_insensitive_RPS_RPL"
"RPL30P7","RPL30P7","rownames_case_insensitive_RPS_RPL"
"RPL7P23","RPL7P23","rownames_case_insensitive_RPS_RPL"
"RPL38P3","RPL38P3","rownames_case_insensitive_RPS_RPL"
"RPL18P13","RPL18P13","rownames_case_insensitive_RPS_RPL"
"RPL12P33","RPL12P33","rownames_case_insensitive_RPS_RPL"
"RPL23P10","RPL23P10","rownames_case_insensitive_RPS_RPL"
"RPL15P21","RPL15P21","rownames_case_insensitive_RPS_RPL"
"RPS27AP18","RPS27AP18","rownames_case_insensitive_RPS_RPL"
"RPS4XP20","RPS4XP20","rownames_case_insensitive_RPS_RPL"
"RPL23AP96","RPL23AP96","rownames_case_insensitive_RPS_RPL"
"RPL37P25","RPL37P25","rownames_case_insensitive_RPS_RPL"
"RPL10P18","RPL10P18","rownames_case_insensitive_RPS_RPL"
"RPL7P20","RPL7P20","rownames_case_insensitive_RPS_RPL"
"RPL41P2","RPL41P2","rownames_case_insensitive_RPS_RPL"
"RPL3P13","RPL3P13","rownames_case_insensitive_RPS_RPL"
"RPL10P13","RPL10P13","rownames_case_insensitive_RPS_RPL"
"RPL21P7","RPL21P7","rownames_case_insensitive_RPS_RPL"
"RPS3AP4","RPS3AP4","rownames_case_insensitive_RPS_RPL"
"RPL23AP97","RPL23AP97","rownames_case_insensitive_RPS_RPL"
"RPS7P1","RPS7P1","rownames_case_insensitive_RPS_RPL"
"RPL10P15","RPL10P15","rownames_case_insensitive_RPS_RPL"
"RPL7P50","RPL7P50","rownames_case_insensitive_RPS_RPL"
"RPS27AP19","RPS27AP19","rownames_case_insensitive_RPS_RPL"
"RPL23AP78","RPL23AP78","rownames_case_insensitive_RPS_RPL"
"RPL21P136","RPL21P136","rownames_case_insensitive_RPS_RPL"
"RPS4Y1","RPS4Y1","rownames_case_insensitive_RPS_RPL"
"RPL17.C18orf32","RPL17.C18orf32","rownames_case_insensitive_RPS_RPL"
"RPL34.AS1","RPL34.AS1","rownames_case_insensitive_RPS_RPL"
"RPL36A.HNRNPH2","RPL36A.HNRNPH2","rownames_case_insensitive_RPS_RPL"
"RPS10.NUDT3","RPS10.NUDT3","rownames_case_insensitive_RPS_RPL"
"RPSAP61","RPSAP61","rownames_case_insensitive_RPS_RPL"
"RPSAP6","RPSAP6","rownames_case_insensitive_RPS_RPL"
"RPS12P16","RPS12P16","rownames_case_insensitive_RPS_RPL"
"RPL7P33","RPL7P33","rownames_case_insensitive_RPS_RPL"
"RPS16P5","RPS16P5","rownames_case_insensitive_RPS_RPL"
"RPL12P47","RPL12P47","rownames_case_insensitive_RPS_RPL"
"RPL31P52","RPL31P52","rownames_case_insensitive_RPS_RPL"
"RPL7P27","RPL7P27","rownames_case_insensitive_RPS_RPL"
"RPL7P57","RPL7P57","rownames_case_insensitive_RPS_RPL"
"RPS17P8","RPS17P8","rownames_case_insensitive_RPS_RPL"
"RPL12P44","RPL12P44","rownames_case_insensitive_RPS_RPL"
"RPL31P13","RPL31P13","rownames_case_insensitive_RPS_RPL"
"RPS4XP5","RPS4XP5","rownames_case_insensitive_RPS_RPL"
"RPL4P6","RPL4P6","rownames_case_insensitive_RPS_RPL"
"RPSAP23","RPSAP23","rownames_case_insensitive_RPS_RPL"
"RPL34P20","RPL34P20","rownames_case_insensitive_RPS_RPL"
"RPL21P43","RPL21P43","rownames_case_insensitive_RPS_RPL"
"RPL32P28","RPL32P28","rownames_case_insensitive_RPS_RPL"
"RPS15AP7","RPS15AP7","rownames_case_insensitive_RPS_RPL"
"RPL7L1P3","RPL7L1P3","rownames_case_insensitive_RPS_RPL"
"RPSAP76","RPSAP76","rownames_case_insensitive_RPS_RPL"
"RPL36AP15","RPL36AP15","rownames_case_insensitive_RPS_RPL"
"RPS29P15","RPS29P15","rownames_case_insensitive_RPS_RPL"
"RPS27AP7","RPS27AP7","rownames_case_insensitive_RPS_RPL"
"RPS7P15","RPS7P15","rownames_case_insensitive_RPS_RPL"
"RPL12P37","RPL12P37","rownames_case_insensitive_RPS_RPL"
"RPS29P20","RPS29P20","rownames_case_insensitive_RPS_RPL"
"RPS20P4","RPS20P4","rownames_case_insensitive_RPS_RPL"
"RPS12P31","RPS12P31","rownames_case_insensitive_RPS_RPL"
"RPS10P28","RPS10P28","rownames_case_insensitive_RPS_RPL"
"RPS26P28","RPS26P28","rownames_case_insensitive_RPS_RPL"
"RPSAP51","RPSAP51","rownames_case_insensitive_RPS_RPL"
"RPL10P8","RPL10P8","rownames_case_insensitive_RPS_RPL"
"RPL23AP77","RPL23AP77","rownames_case_insensitive_RPS_RPL"
"RPL12P42","RPL12P42","rownames_case_insensitive_RPS_RPL"
"RPL7P61","RPL7P61","rownames_case_insensitive_RPS_RPL"
"RPL35P9","RPL35P9","rownames_case_insensitive_RPS_RPL"
"RPL21P132","RPL21P132","rownames_case_insensitive_RPS_RPL"
"RPL11P4","RPL11P4","rownames_case_insensitive_RPS_RPL"
"RPS2P4","RPS2P4","rownames_case_insensitive_RPS_RPL"
"RPL7AP14","RPL7AP14","rownames_case_insensitive_RPS_RPL"
"RPL23AP6","RPL23AP6","rownames_case_insensitive_RPS_RPL"
"RPSAP55","RPSAP55","rownames_case_insensitive_RPS_RPL"
"RPL7AP26","RPL7AP26","rownames_case_insensitive_RPS_RPL"
"RPL23AP59","RPL23AP59","rownames_case_insensitive_RPS_RPL"
"RPL37P3","RPL37P3","rownames_case_insensitive_RPS_RPL"
"RPS4XP4","RPS4XP4","rownames_case_insensitive_RPS_RPL"
"RPSAP43","RPSAP43","rownames_case_insensitive_RPS_RPL"
"RPL7P25","RPL7P25","rownames_case_insensitive_RPS_RPL"
"RPL35P3","RPL35P3","rownames_case_insensitive_RPS_RPL"
"RPS29P9","RPS29P9","rownames_case_insensitive_RPS_RPL"
"RPL6P21","RPL6P21","rownames_case_insensitive_RPS_RPL"
"RPL36AP29","RPL36AP29","rownames_case_insensitive_RPS_RPL"
"RPL29P11","RPL29P11","rownames_case_insensitive_RPS_RPL"
"RPL21P91","RPL21P91","rownames_case_insensitive_RPS_RPL"
"RPL21P66","RPL21P66","rownames_case_insensitive_RPS_RPL"
"RPL21P92","RPL21P92","rownames_case_insensitive_RPS_RPL"
"RPL23P11","RPL23P11","rownames_case_insensitive_RPS_RPL"
"RPL6P2","RPL6P2","rownames_case_insensitive_RPS_RPL"
"RPL39P25","RPL39P25","rownames_case_insensitive_RPS_RPL"
"RPL15P1","RPL15P1","rownames_case_insensitive_RPS_RPL"
"RPL23AP74","RPL23AP74","rownames_case_insensitive_RPS_RPL"
"RPL21P90","RPL21P90","rownames_case_insensitive_RPS_RPL"
"RPS26P4","RPS26P4","rownames_case_insensitive_RPS_RPL"
"RPL21P50","RPL21P50","rownames_case_insensitive_RPS_RPL"
"RPL21P89","RPL21P89","rownames_case_insensitive_RPS_RPL"
"RPL35AP3","RPL35AP3","rownames_case_insensitive_RPS_RPL"
"RPS3AP3","RPS3AP3","rownames_case_insensitive_RPS_RPL"
"RPS6P2","RPS6P2","rownames_case_insensitive_RPS_RPL"
"RPL31P50","RPL31P50","rownames_case_insensitive_RPS_RPL"
"RPS25P9","RPS25P9","rownames_case_insensitive_RPS_RPL"
"RPLP1P13","RPLP1P13","rownames_case_insensitive_RPS_RPL"
"RPL23AP87","RPL23AP87","rownames_case_insensitive_RPS_RPL"
"RPS12P18","RPS12P18","rownames_case_insensitive_RPS_RPL"
"RPL35AP31","RPL35AP31","rownames_case_insensitive_RPS_RPL"
"RPL21P38","RPL21P38","rownames_case_insensitive_RPS_RPL"
"RPL5P10","RPL5P10","rownames_case_insensitive_RPS_RPL"
"RPS26P38","RPS26P38","rownames_case_insensitive_RPS_RPL"
"RPL7P8","RPL7P8","rownames_case_insensitive_RPS_RPL"
"RPSAP16","RPSAP16","rownames_case_insensitive_RPS_RPL"
"RPL7AP25","RPL7AP25","rownames_case_insensitive_RPS_RPL"
"RPL21P23","RPL21P23","rownames_case_insensitive_RPS_RPL"
"RPS20P5","RPS20P5","rownames_case_insensitive_RPS_RPL"
"RPS3AP29","RPS3AP29","rownames_case_insensitive_RPS_RPL"
"RPL31P3","RPL31P3","rownames_case_insensitive_RPS_RPL"
"RPL7AP73","RPL7AP73","rownames_case_insensitive_RPS_RPL"
"RPL21P88","RPL21P88","rownames_case_insensitive_RPS_RPL"
"RPS4XP23","RPS4XP23","rownames_case_insensitive_RPS_RPL"
"RPS15P9","RPS15P9","rownames_case_insensitive_RPS_RPL"
"RPS27P22","RPS27P22","rownames_case_insensitive_RPS_RPL"
"RPS23P6","RPS23P6","rownames_case_insensitive_RPS_RPL"
"RPL9P6","RPL9P6","rownames_case_insensitive_RPS_RPL"
"RPS29P21","RPS29P21","rownames_case_insensitive_RPS_RPL"
"RPL36AP41","RPL36AP41","rownames_case_insensitive_RPS_RPL"
"RPL21P126","RPL21P126","rownames_case_insensitive_RPS_RPL"
"RPS3AP43","RPS3AP43","rownames_case_insensitive_RPS_RPL"
"RPS16P9","RPS16P9","rownames_case_insensitive_RPS_RPL"
"RPS26P21","RPS26P21","rownames_case_insensitive_RPS_RPL"
"RPL31P58","RPL31P58","rownames_case_insensitive_RPS_RPL"
"RPL5P33","RPL5P33","rownames_case_insensitive_RPS_RPL"
"RPL12P24","RPL12P24","rownames_case_insensitive_RPS_RPL"
"RPSAP39","RPSAP39","rownames_case_insensitive_RPS_RPL"
"RPS4XP10","RPS4XP10","rownames_case_insensitive_RPS_RPL"
"RPL10AP1","RPL10AP1","rownames_case_insensitive_RPS_RPL"
"RPSAP29","RPSAP29","rownames_case_insensitive_RPS_RPL"
"RPSAP74","RPSAP74","rownames_case_insensitive_RPS_RPL"
"RPL21P5","RPL21P5","rownames_case_insensitive_RPS_RPL"
"RPL12P41","RPL12P41","rownames_case_insensitive_RPS_RPL"
"RPL12P50","RPL12P50","rownames_case_insensitive_RPS_RPL"
"RPL17P51","RPL17P51","rownames_case_insensitive_RPS_RPL"
"RPL17P3","RPL17P3","rownames_case_insensitive_RPS_RPL"
"RPL23AP61","RPL23AP61","rownames_case_insensitive_RPS_RPL"
"RPL17P10","RPL17P10","rownames_case_insensitive_RPS_RPL"
"RPS23P9","RPS23P9","rownames_case_insensitive_RPS_RPL"
"RPL12P45","RPL12P45","rownames_case_insensitive_RPS_RPL"
"RPS4XP15","RPS4XP15","rownames_case_insensitive_RPS_RPL"
"RPS23P4","RPS23P4","rownames_case_insensitive_RPS_RPL"
"RPL7AP28","RPL7AP28","rownames_case_insensitive_RPS_RPL"
"RPS26P6","RPS26P6","rownames_case_insensitive_RPS_RPL"
"RPL36AP48","RPL36AP48","rownames_case_insensitive_RPS_RPL"
"RPL7AP9","RPL7AP9","rownames_case_insensitive_RPS_RPL"
"RPL35P4","RPL35P4","rownames_case_insensitive_RPS_RPL"
"RPL32P23","RPL32P23","rownames_case_insensitive_RPS_RPL"
"RPS7P6","RPS7P6","rownames_case_insensitive_RPS_RPL"
"RPL12P2","RPL12P2","rownames_case_insensitive_RPS_RPL"
"RPL21P65","RPL21P65","rownames_case_insensitive_RPS_RPL"
"RPS7P5","RPS7P5","rownames_case_insensitive_RPS_RPL"
"RPS3AP23","RPS3AP23","rownames_case_insensitive_RPS_RPL"
"RPL7P28","RPL7P28","rownames_case_insensitive_RPS_RPL"
"RPS3AP2","RPS3AP2","rownames_case_insensitive_RPS_RPL"
"RPSAP42","RPSAP42","rownames_case_insensitive_RPS_RPL"
"RPSAP44","RPSAP44","rownames_case_insensitive_RPS_RPL"
"RPL34P3","RPL34P3","rownames_case_insensitive_RPS_RPL"
"RPL26P28","RPL26P28","rownames_case_insensitive_RPS_RPL"
"RPL23AP41","RPL23AP41","rownames_case_insensitive_RPS_RPL"
"RPL12P14","RPL12P14","rownames_case_insensitive_RPS_RPL"
"RPL36P16","RPL36P16","rownames_case_insensitive_RPS_RPL"
"RPL37P10","RPL37P10","rownames_case_insensitive_RPS_RPL"
"RPL10P17","RPL10P17","rownames_case_insensitive_RPS_RPL"
"RPL21P107","RPL21P107","rownames_case_insensitive_RPS_RPL"
"RPL5P25","RPL5P25","rownames_case_insensitive_RPS_RPL"
"RPL26P34","RPL26P34","rownames_case_insensitive_RPS_RPL"
"RPL35AP4","RPL35AP4","rownames_case_insensitive_RPS_RPL"
"RPL30P1","RPL30P1","rownames_case_insensitive_RPS_RPL"
"RPL7P45","RPL7P45","rownames_case_insensitive_RPS_RPL"
"RPS18P1","RPS18P1","rownames_case_insensitive_RPS_RPL"
"RPS27P16","RPS27P16","rownames_case_insensitive_RPS_RPL"
"RPL35P8","RPL35P8","rownames_case_insensitive_RPS_RPL"
"RPL15P13","RPL15P13","rownames_case_insensitive_RPS_RPL"
"RPSAP17","RPSAP17","rownames_case_insensitive_RPS_RPL"
"RPS29P10","RPS29P10","rownames_case_insensitive_RPS_RPL"
"RPLP1P10","RPLP1P10","rownames_case_insensitive_RPS_RPL"
"RPS14P4","RPS14P4","rownames_case_insensitive_RPS_RPL"
"RPS20P15","RPS20P15","rownames_case_insensitive_RPS_RPL"
"RPS3AP53","RPS3AP53","rownames_case_insensitive_RPS_RPL"
"RPL7P54","RPL7P54","rownames_case_insensitive_RPS_RPL"
"RPS15AP9","RPS15AP9","rownames_case_insensitive_RPS_RPL"
"RPSAP1","RPSAP1","rownames_case_insensitive_RPS_RPL"
"RPL23AP12","RPL23AP12","rownames_case_insensitive_RPS_RPL"
"RPL17P1","RPL17P1","rownames_case_insensitive_RPS_RPL"
"RPL21P24","RPL21P24","rownames_case_insensitive_RPS_RPL"
"RPL12P34","RPL12P34","rownames_case_insensitive_RPS_RPL"
"RPL22P18","RPL22P18","rownames_case_insensitive_RPS_RPL"
"RPL5P26","RPL5P26","rownames_case_insensitive_RPS_RPL"
"RPL10P11","RPL10P11","rownames_case_insensitive_RPS_RPL"
"RPL13AP17","RPL13AP17","rownames_case_insensitive_RPS_RPL"
"RPL7P21","RPL7P21","rownames_case_insensitive_RPS_RPL"
"RPS29P7","RPS29P7","rownames_case_insensitive_RPS_RPL"
"RPL7L1P12","RPL7L1P12","rownames_case_insensitive_RPS_RPL"
"RPS26P42","RPS26P42","rownames_case_insensitive_RPS_RPL"
"RPSAP63","RPSAP63","rownames_case_insensitive_RPS_RPL"
"RPS6P12","RPS6P12","rownames_case_insensitive_RPS_RPL"
"RPS29P29","RPS29P29","rownames_case_insensitive_RPS_RPL"
"RPSAP13","RPSAP13","rownames_case_insensitive_RPS_RPL"
"RPS12P2","RPS12P2","rownames_case_insensitive_RPS_RPL"
"RPS26P47","RPS26P47","rownames_case_insensitive_RPS_RPL"
"RPL26P29","RPL26P29","rownames_case_insensitive_RPS_RPL"
"RPL23AP69","RPL23AP69","rownames_case_insensitive_RPS_RPL"
"RPS11P1","RPS11P1","rownames_case_insensitive_RPS_RPL"
"RPL36AP33","RPL36AP33","rownames_case_insensitive_RPS_RPL"
"RPL12P26","RPL12P26","rownames_case_insensitive_RPS_RPL"
"RPS27AP14","RPS27AP14","rownames_case_insensitive_RPS_RPL"
"RPS15AP27","RPS15AP27","rownames_case_insensitive_RPS_RPL"
"RPSAP7","RPSAP7","rownames_case_insensitive_RPS_RPL"
"RPL7P34","RPL7P34","rownames_case_insensitive_RPS_RPL"
"RPL23AP22","RPL23AP22","rownames_case_insensitive_RPS_RPL"
"RPS7P12","RPS7P12","rownames_case_insensitive_RPS_RPL"
"RPS27AP17","RPS27AP17","rownames_case_insensitive_RPS_RPL"
"RPL36AP10","RPL36AP10","rownames_case_insensitive_RPS_RPL"
"RPL39P6","RPL39P6","rownames_case_insensitive_RPS_RPL"
"RPS26P55","RPS26P55","rownames_case_insensitive_RPS_RPL"
"RPL6P7","RPL6P7","rownames_case_insensitive_RPS_RPL"
"RPS17P15","RPS17P15","rownames_case_insensitive_RPS_RPL"
"RPS4XP18","RPS4XP18","rownames_case_insensitive_RPS_RPL"
"RPSAP41","RPSAP41","rownames_case_insensitive_RPS_RPL"
"RPL39P36","RPL39P36","rownames_case_insensitive_RPS_RPL"
"RPS27P20","RPS27P20","rownames_case_insensitive_RPS_RPL"
"RPS7P7","RPS7P7","rownames_case_insensitive_RPS_RPL"
"RPS27P29","RPS27P29","rownames_case_insensitive_RPS_RPL"
"RPL34P17","RPL34P17","rownames_case_insensitive_RPS_RPL"
"RPL30P12","RPL30P12","rownames_case_insensitive_RPS_RPL"
"RPL12P31","RPL12P31","rownames_case_insensitive_RPS_RPL"
"RPL29P25","RPL29P25","rownames_case_insensitive_RPS_RPL"
"RPL7P5","RPL7P5","rownames_case_insensitive_RPS_RPL"
"RPL23AP8","RPL23AP8","rownames_case_insensitive_RPS_RPL"
"RPS3AP14","RPS3AP14","rownames_case_insensitive_RPS_RPL"
"RPL6P8","RPL6P8","rownames_case_insensitive_RPS_RPL"
"RPL12P30","RPL12P30","rownames_case_insensitive_RPS_RPL"
"RPS20P23","RPS20P23","rownames_case_insensitive_RPS_RPL"
"RPL26P26","RPL26P26","rownames_case_insensitive_RPS_RPL"
"RPL21P129","RPL21P129","rownames_case_insensitive_RPS_RPL"
"RPL21P104","RPL21P104","rownames_case_insensitive_RPS_RPL"
"RPL7P49","RPL7P49","rownames_case_insensitive_RPS_RPL"
"RPL21P99","RPL21P99","rownames_case_insensitive_RPS_RPL"
"RPL13AP23","RPL13AP23","rownames_case_insensitive_RPS_RPL"
"RPL7P39","RPL7P39","rownames_case_insensitive_RPS_RPL"
"RPL30P10","RPL30P10","rownames_case_insensitive_RPS_RPL"
"RPL32P33","RPL32P33","rownames_case_insensitive_RPS_RPL"
"RPS29P12","RPS29P12","rownames_case_insensitive_RPS_RPL"
"RPS3AP50","RPS3AP50","rownames_case_insensitive_RPS_RPL"
"RPSAP5","RPSAP5","rownames_case_insensitive_RPS_RPL"
"RPL35P6","RPL35P6","rownames_case_insensitive_RPS_RPL"
"RPL23AP44","RPL23AP44","rownames_case_insensitive_RPS_RPL"
"RPS23P3","RPS23P3","rownames_case_insensitive_RPS_RPL"
"RPL34P22","RPL34P22","rownames_case_insensitive_RPS_RPL"
"RPS2P45","RPS2P45","rownames_case_insensitive_RPS_RPL"
"RPL34P29","RPL34P29","rownames_case_insensitive_RPS_RPL"
"RPL10P14","RPL10P14","rownames_case_insensitive_RPS_RPL"
"RPL35AP25","RPL35AP25","rownames_case_insensitive_RPS_RPL"
"RPL17P45","RPL17P45","rownames_case_insensitive_RPS_RPL"
"RPS28P1","RPS28P1","rownames_case_insensitive_RPS_RPL"
"RPSAP75","RPSAP75","rownames_case_insensitive_RPS_RPL"
"RPS4Y2","RPS4Y2","rownames_case_insensitive_RPS_RPL"
"RPL6P9","RPL6P9","rownames_case_insensitive_RPS_RPL"
"RPL35AP12","RPL35AP12","rownames_case_insensitive_RPS_RPL"
"RPL7P2","RPL7P2","rownames_case_insensitive_RPS_RPL"
"RPL23AP89","RPL23AP89","rownames_case_insensitive_RPS_RPL"
"RPL7L1P8","RPL7L1P8","rownames_case_insensitive_RPS_RPL"
"RPL27AP8","RPL27AP8","rownames_case_insensitive_RPS_RPL"
"RPL7P53","RPL7P53","rownames_case_insensitive_RPS_RPL"
"RPL29P2","RPL29P2","rownames_case_insensitive_RPS_RPL"
"RPSAP70","RPSAP70","rownames_case_insensitive_RPS_RPL"
